name,N,v_max,f_bul,f_gas,log_SBdisk,kappa_outer,kappa_center,kappa_mean,F_median,F_mean,F_inner,F_outer,mean_resid,rms_resid,corr
NGC3726,12,169.0,0.0,0.06817546130317269,1.905059579854848,0.9246100060423516,0.5600362249904113,0.7280419091168137,0.5,0.5,0.5,0.5,-4.327679490089045,7.508999230657557,0.921717423127077
NGC3741,21,51.6,0.0,0.6260738997994698,0.798650645445269,0.8930192334841807,0.34328864283366317,0.5854037136775551,0.5,0.5,0.5,0.5,11.476316937376115,13.294916626441738,0.7905001616775175
NGC3769,12,126.0,0.0,0.1574162210135481,1.7649064018788558,0.9568454304861506,0.5325093686842797,0.7217964866196089,0.5,0.5,0.5,0.5,14.750503420609492,23.59313283745102,0.4680949499439578
NGC3877,13,171.0,0.0,0.01271305683224207,2.3990290552933113,0.9268333983587096,0.5102184591527391,0.7085243163734195,0.5,0.5,0.5,0.5,-17.11416477338206,29.988779701917096,0.5018339471077224
NGC3893,10,194.0,0.0,0.06249739650766868,2.252664283491539,0.989737208588434,0.6113580666252456,0.808122678452371,0.5,0.5,0.5,0.5,5.665023511287261,16.338281693309384,0.8608131535037262
NGC3917,17,138.0,0.0,0.04712175945843223,1.7717776348985803,0.961876746676054,0.45140766461625864,0.6941628864591083,0.5,0.5,0.5,0.5,11.218371570076519,16.031431554788647,0.8435284428732901
NGC3949,7,169.0,0.0,0.033307244373762826,2.3967073463412145,0.9057680030394446,0.7153555517850427,0.8202711459165632,0.5,0.5,0.5,0.5,-17.09401784658751,18.84009291608764,0.5781827325078915
NGC3953,8,224.0,0.0,0.009061167536977333,2.2810958920569258,0.9457627462806399,0.6962060893961629,0.829643700508203,0.5,0.5,0.5,0.5,-7.7557294482890455,29.00192549550728,-0.3457027367061951
NGC3972,10,134.0,0.0,0.042928193633031485,1.9350283710745733,0.8479624061855355,0.578986696410296,0.7102443198485917,0.5,0.5,0.5,0.5,9.198220672107553,11.933049370186774,0.8643480461432343
NGC3992,9,272.0,0.0,0.04471920713543388,1.7154810411281862,0.9951258428085092,0.6908362672067301,0.8542960615936798,0.5,0.5,0.5,0.5,34.49830040149948,41.04300493937802,0.947856916465257
NGC4010,12,129.0,0.0,0.06622822266315086,1.9136858402267791,0.8952028454964793,0.507565531921625,0.6873646662583495,0.5,0.5,0.5,0.5,1.6075053152366372,10.462134355669637,0.8330685516246898
NGC4013,36,198.0,0.2508470513339269,0.03855388214605255,1.7823292689968369,1.0094608477032576,0.6777812897698771,0.8471907744545247,0.5,0.5,0.5,0.5,4.197523107182373,20.485652617572246,0.7988420733185809
NGC4051,7,161.0,0.0,0.017303147398442735,2.2560748635819023,0.9040529179814065,0.6722169363173365,0.7998476413573444,0.5,0.5,0.5,0.5,-12.665806293901111,25.6743946158131,-0.4067798862940076
NGC4068,6,41.9,0.0,0.19761201795340758,1.2925145030700842,0.8263248460927396,0.7437421186953379,0.7916529197186835,0.5,0.5,0.5,0.5,2.6253443269171775,2.728094132177648,0.9938698178772774
NGC4085,7,136.0,0.0,0.015873268948971668,2.442000190191261,0.8520648173221728,0.6634190646231076,0.7660041095951939,0.5,0.5,0.5,0.5,-18.10857982748536,19.184554815384022,0.911012164536626
NGC4088,12,182.0,0.0,0.04822677378948676,2.3200858320409865,0.9413650313495939,0.5645598198912618,0.7548847308275826,0.5,0.5,0.5,0.5,-33.93638945371668,35.89598579010613,0.9452412949364212
NGC4100,24,195.0,0.0,0.04366846372343189,1.893983567211847,1.0371168557997454,0.5989067871992304,0.8513342094166264,0.5,0.5,0.5,0.5,15.001983026586753,29.74592300633235,0.8451558068574936
NGC4138,7,195.0,0.2633926992675232,0.024302945471260225,1.947204913589633,0.9757396484035762,0.6684617276836148,0.8419499442474522,0.5,0.5,0.5,0.5,11.398591531880816,17.23389904711418,0.9061403690381392
NGC4157,17,201.0,0.2277519352601536,0.06283308088347905,2.1939086130548504,0.9870959844192625,0.5426490960963143,0.7749344801509512,0.5,0.5,0.5,0.5,-12.962291880919294,18.147726243268767,0.88095722255898
NGC4183,23,115.0,0.0,0.19420042203757398,1.414699929729677,0.9701869098872573,0.4625216126051802,0.7253169609509189,0.5,0.5,0.5,0.5,14.803347358182595,16.860655636295323,0.8300382024097981
NGC4214,14,80.6,0.0,0.10107686388157,1.8358173542934728,0.9591887937352783,0.5291784266018484,0.7469660632016336,0.5,0.5,0.5,0.5,18.660480124976292,19.578822786906656,0.7019304989874161
NGC4217,19,191.0,0.9786213314709147,0.019743608028644243,1.6404134341967942,1.0025974951229122,0.49105545566205566,0.7507749359177293,0.5,0.5,0.5,0.5,-54.751348688096044,61.293142906829424,0.6094704155200947
NGC4389,6,110.0,0.0,0.011752931532614997,2.4651001705951443,0.836323364027106,0.7490661301809693,0.7997207340624258,0.5,0.5,0.5,0.5,-35.980127990670226,36.339878606214604,0.9899525170608429
